crime_category,crime_type,chrgcnt,ucr,district,beat_number,map_reference,incident_number,time_from,time_to,date_from,date_to,crimeday,location_category,lat,lon,apartment_complex,residential_subdivision,activity_date,phxrecordstatus,phxcommunity,phxstatus,record,offensecategory,violentproperty,domestic,location,radio,street
ALL OTHER,DRUG ACTIVITY,,2690,D1,113,P030,17007484,0001-01-01 22:45:54+00:00,0001-01-01 22:45:55+00:00,8/30/2017,8/30/2017,WEDNESDAY,TOWN OWNED,35.80590123,-78.77433004,,LANDMARK AT EAGLE LANDING,,,No,,19394,All Other Offenses,All Other,N,35.805901234; -78.77433004,Everything,
ALL OTHER,DRUG ACTIVITY,,2690,D1,113,P060,17003800,0001-01-01 13:40:00+00:00,0001-01-01 13:40:00+00:00,5/5/2017,5/5/2017,FRIDAY,TOWN OWNED,35.78974193,-78.77963612,,TOWN HALL CAMPUS,,,No,,19410,All Other Offenses,All Other,N,35.789741928; -78.77963612,Everything,
ALL OTHER,DRUG ACTIVITY,,2690,D1,114,P026,17005392,0001-01-01 14:20:13+00:00,0001-01-01 14:20:14+00:00,6/25/2017,6/25/2017,SUNDAY,TOWN OWNED,35.78943731,-78.79426542,,,,,No,,19416,All Other Offenses,All Other,N,35.789437311; -78.79426542,Everything,
ALL OTHER,DRUG ACTIVITY,,2690,D3,116,P051,17004969,0001-01-01 21:57:04+00:00,0001-01-01 21:57:05+00:00,6/10/2017,6/10/2017,SATURDAY,TOWN OWNED,35.6553108,-78.76370345,,PARK AT WEST LAKE,,,,,,,,,,,
ALL OTHER,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),,1810,D1,111,P020,17000341,0001-01-01 18:00:00+00:00,0001-01-01 18:19:00+00:00,1/12/2017,1/12/2017,THURSDAY,TOWN OWNED,35.85848401,-78.81643051,,AERIAL CENTER EXECUTIVE PARK,,,No,,21151,Drugs,Part II,N,35.85848401; -78.81643051,Everything,
ALL OTHER,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),,1810,D1,111,P023,16009246,0001-01-01 20:21:59+00:00,0001-01-01 20:22:00+00:00,10/27/2016,10/27/2016,THURSDAY,TOWN OWNED,35.81183705,-78.79987474,,SILVER OAKS,,,No,,21163,Drugs,Part II,N,35.811837045; -78.79987474,Everything,
ALL OTHER,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),,1810,D1,111,P023,16010075,0001-01-01 19:02:00+00:00,0001-01-01 19:32:00+00:00,10/26/2016,10/26/2016,WEDNESDAY,TOWN OWNED,35.81183705,-78.79987474,,SILVER OAKS,,,No,,21164,Drugs,Part II,N,35.811837045; -78.79987474,Everything,
ALL OTHER,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),,1810,D1,111,P024,16010764,0001-01-01 21:52:04+00:00,0001-01-01 21:52:05+00:00,12/13/2016,12/13/2016,TUESDAY,TOWN OWNED,35.8103158,-78.78180437,WOODLYN ON THE GREEN,OAK HOLLOW APARTMENTS,9-Nov-11,Active,Yes,Active,21195,Drugs,Part II,N,35.810315799; -78.78180437,Everything,
ALL OTHER,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),,1810,D1,111,P024,16010970,0001-01-01 19:33:00+00:00,0001-01-01 19:33:00+00:00,12/18/2016,12/18/2016,SUNDAY,TOWN OWNED,35.8035577,-78.78501761,HARRISON GRANDE AT CARY APTS,HARRISON GRANDE AT CARY APTS.,24-Aug-11,Active,Yes,Active,21196,Drugs,Part II,N,35.8035577; -78.78501761,Everything,
ALL OTHER,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),,1810,D1,111,P024,17007230,0001-01-01 12:52:51+00:00,0001-01-01 12:52:52+00:00,8/23/2017,8/23/2017,WEDNESDAY,TOWN OWNED,35.81609403,-78.79908842,,SILVERTON UNDEV,,,No,,21203,Drugs,Part II,N,35.816094028; -78.79908842,Everything,
ALL OTHER,DRUGS - DRUG VIOLATIONS (POSS./SELL/MAN./DEL./TRNSPRT/CULT.),,1810,D1,111,P025,17005264,0001-01-01 10:26:42+00:00,0001-01-01 10:26:43+00:00,6/21/2017,6/21/2017,WEDNESDAY,TOWN OWNED,35.79320494,-78.7872007,BOUNDARY VILLAGE APTS.,BOUNDARY VILLAGE APTS,16-Sep-15,Active,Yes,Active,21216,Drugs,Part II,N,35.793204935; -78.7872007,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,112,P083,16008533,0001-01-01 15:00:00+00:00,0001-01-01 19:03:00+00:00,10/4/2016,10/4/2016,TUESDAY,TOWN OWNED,35.76637792,-78.74561434,,HICKORY RIDGE DUPLEX,,,No,,84354,Vandalism,Part II,N,35.766377923; -78.74561434,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,112,P083,16009472,0001-01-01 19:00:00+00:00,0001-01-01 07:30:00+00:00,11/3/2016,11/4/2016,FRIDAY,TOWN OWNED,35.76772452,-78.74639133,THE RESERVE AT MAGNOLIA RIDGE,THE RESERVE AT MAGNOLIA RIDGE,3-Jan-11,Active,Yes,Active,84355,Vandalism,Part II,N,35.767724522; -78.74639133,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,112,P083,17004185,0001-01-01 12:00:00+00:00,0001-01-01 15:56:00+00:00,5/17/2017,5/17/2017,WEDNESDAY,TOWN OWNED,35.76215792,-78.74506048,,,,,No,,84360,Vandalism,Part II,N,35.76215792; -78.74506048,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,113,P030,16010843,0001-01-01 21:52:15+00:00,0001-01-01 21:52:16+00:00,12/15/2016,12/15/2016,THURSDAY,TOWN OWNED,35.80143263,-78.76767745,,,,,No,,84435,Vandalism,Part II,N,35.801432634; -78.76767745,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,113,P030,17006455,0001-01-01 14:00:00+00:00,0001-01-01 14:00:00+00:00,7/28/2017,7/31/2017,MONDAY,TOWN OWNED,35.80394037,-78.77610819,GREGORY NORTH,LANDMARK AT EAGLE LANDING,24-Aug-11,Active,Yes,Active,84440,Vandalism,Part II,N,35.80394037; -78.77610819,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,113,P031,16008916,0001-01-01 16:00:00+00:00,0001-01-01 14:00:00+00:00,10/15/2016,10/17/2016,MONDAY,TOWN OWNED,35.79742152,-78.77293276,,WILLOUGHBY PLACE,,,No,,84485,Vandalism,Part II,Y,35.797421524; -78.77293276,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,113,P032,17000017,0001-01-01 12:00:00+00:00,0001-01-01 12:19:24+00:00,12/18/2016,1/1/2017,SUNDAY,TOWN OWNED,35.80045682,-78.78017475,,KINGS WOOD SUB,,,No,,84529,Vandalism,Part II,N,35.800456824; -78.78017475,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,113,P034,17005815,0001-01-01 02:00:00+00:00,0001-01-01 09:00:00+00:00,7/9/2017,7/9/2017,SUNDAY,TOWN OWNED,35.79849041,-78.75734994,,CARRIAGE WOODS,,,No,,84552,Vandalism,Part II,N,35.798490407; -78.75734994,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P026,16008592,0001-01-01 07:15:00+00:00,0001-01-01 07:20:35+00:00,10/7/2016,10/7/2016,FRIDAY,TOWN OWNED,35.78409426,-78.80304571,,MAYNARD LOOP ZONE,,,No,,84643,Vandalism,Part II,N,35.784094257; -78.80304571,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P026,16009838,0001-01-01 18:30:00+00:00,0001-01-01 22:00:00+00:00,11/15/2016,11/15/2016,TUESDAY,TOWN OWNED,35.78874178,-78.80569774,,DUTCHESS VILLAGE,,,No,,84645,Vandalism,Part II,N,35.788741782; -78.80569774,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P026,16010933,0001-01-01 16:00:00+00:00,0001-01-01 18:25:00+00:00,12/17/2016,12/17/2016,SATURDAY,TOWN OWNED,35.79148277,-78.78556056,,TCAP ZONE,,,No,,84646,Vandalism,Part II,N,35.791482774; -78.78556056,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P026,17004198,0001-01-01 18:10:00+00:00,0001-01-01 18:10:00+00:00,5/17/2017,5/17/2017,WEDNESDAY,TOWN OWNED,35.78932508,-78.79288324,,SUNSET HILLS,,,No,,84651,Vandalism,Part II,Y,35.789325077; -78.79288324,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P026,17006676,0001-01-01 20:30:00+00:00,0001-01-01 06:10:00+00:00,8/6/2017,8/7/2017,MONDAY,TOWN OWNED,35.78555611,-78.80720918,WATERFORD FOREST APTS.,WATERFORD FOREST APTS,24-Aug-11,Active,Yes,Active,84653,Vandalism,Part II,N,35.785556107; -78.80720918,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P036,16009687,0001-01-01 17:20:00+00:00,0001-01-01 22:50:00+00:00,11/10/2016,11/10/2016,THURSDAY,TOWN OWNED,35.77196195,-78.79279284,,MAYNARD LOOP ZONE,,,No,,84751,Vandalism,Part II,N,35.771961951; -78.79279284,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P036,17002677,0001-01-01 06:10:00+00:00,0001-01-01 06:11:00+00:00,3/30/2017,3/30/2017,THURSDAY,TOWN OWNED,35.78467051,-78.7861518,,MONTCLAIR,,,No,,84757,Vandalism,Part II,Y,35.784670511; -78.7861518,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P036,17002897,0001-01-01 07:00:00+00:00,0001-01-01 11:19:00+00:00,4/6/2017,4/6/2017,THURSDAY,TOWN OWNED,35.78467051,-78.7861518,,MONTCLAIR,,,No,,84758,Vandalism,Part II,Y,35.784670511; -78.7861518,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P063,16011200,0001-01-01 21:00:00+00:00,0001-01-01 12:00:00+00:00,12/24/2016,12/25/2016,SUNDAY,TOWN OWNED,35.79200851,-78.80410506,,WEATHERFIELD SUBDIVISION,,,No,,84785,Vandalism,Part II,N,35.792008514; -78.80410506,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,114,P065,17004957,0001-01-01 10:03:24+00:00,0001-01-01 10:03:25+00:00,6/10/2017,6/10/2017,SATURDAY,TOWN OWNED,35.78344526,-78.8100017,,,,,No,,84858,Vandalism,Part II,N,35.783445264; -78.8100017,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P005,17006039,0001-01-01 02:00:00+00:00,0001-01-01 13:33:14+00:00,7/16/2017,7/16/2017,SUNDAY,TOWN OWNED,35.75582321,-78.77735527,HAWTHORNE AT THE PARKWAY APTS.,HAWTHORNE AT THE PARKWAY,3-Jan-11,Active,Yes,Active,84897,Vandalism,Part II,N,35.755823209; -78.77735527,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P039,17006683,0001-01-01 09:30:08+00:00,0001-01-01 09:35:00+00:00,8/7/2017,8/7/2017,MONDAY,TOWN OWNED,35.76547699,-78.79203415,,IVY CREEK TOWNHOMES,,,No,,85064,Vandalism,Part II,Y,35.765476991; -78.79203415,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P039,17007475,0001-01-01 17:00:00+00:00,0001-01-01 17:13:00+00:00,8/30/2017,8/30/2017,WEDNESDAY,TOWN OWNED,35.76388042,-78.78577401,CARY PINES TOWNHOMES,,26-Jan-12,Active,Yes,Active,85065,Vandalism,Part II,Y,35.763880415; -78.78577401,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P040,17004730,0001-01-01 22:50:40+00:00,0001-01-01 22:50:41+00:00,6/2/2017,6/2/2017,FRIDAY,TOWN OWNED,35.76127987,-78.81284216,,ANNIE JONES PARK,,,No,,85109,Vandalism,Part II,N,35.761279868; -78.81284216,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P040,17005932,0001-01-01 08:55:25+00:00,0001-01-01 08:55:26+00:00,7/13/2017,7/13/2017,THURSDAY,TOWN OWNED,35.75117721,-78.81778613,,PICARDY POINTE,,,No,,85110,Vandalism,Part II,Y,35.751177205; -78.81778613,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P040,17006819,0001-01-01 08:42:18+00:00,0001-01-01 08:42:19+00:00,8/11/2017,8/11/2017,FRIDAY,TOWN OWNED,35.76127987,-78.81284216,,,,,No,,85113,Vandalism,Part II,N,35.761279868; -78.81284216,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P042,17005501,0001-01-01 19:13:03+00:00,0001-01-01 19:13:04+00:00,6/28/2017,6/28/2017,WEDNESDAY,TOWN OWNED,35.74641114,-78.79238645,,MACGREGOR DOWNS,,,No,,85142,Vandalism,Part II,,35.746411137; -78.79238645,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P044,17000768,0001-01-01 12:00:00+00:00,0001-01-01 16:14:48+00:00,1/26/2017,1/26/2017,THURSDAY,TOWN OWNED,35.73801845,-78.78472499,,ASHLEY VILLAGE,,,No,,85156,Vandalism,Part II,N,35.738018445; -78.78472499,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,115,P044,17006774,0001-01-01 17:00:00+00:00,0001-01-01 06:54:14+00:00,8/9/2017,8/10/2017,THURSDAY,TOWN OWNED,35.74291195,-78.78047681,,PONDEROSA,,,No,,85159,Vandalism,Part II,N,35.742911954; -78.78047681,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,116,P049,17008181,0001-01-01 19:00:00+00:00,0001-01-01 20:00:00+00:00,9/21/2017,9/21/2017,THURSDAY,TOWN OWNED,35.6898706,-78.77693882,,KRAFT FAMILY YMCA,,,No,,85260,Vandalism,Part II,N,35.689870597; -78.77693882,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,116,P051,16009852,0001-01-01 10:48:30+00:00,0001-01-01 10:48:31+00:00,11/16/2016,11/16/2016,WEDNESDAY,TOWN OWNED,35.66890755,-78.75879824,,MIDDLE CREEK HIGH SCHOOL,,,No,,85313,Vandalism,Part II,N,35.668907547; -78.75879824,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,116,P051,17000319,0001-01-01 15:28:00+00:00,0001-01-01 09:00:00+00:00,1/7/2017,1/12/2017,THURSDAY,TOWN OWNED,35.66016661,-78.76050667,,WEST LAKE MIDDLE SCHOOL,,,No,,85315,Vandalism,Part II,N,35.660166614; -78.76050667,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,116,P051,17002827,0001-01-01 18:00:00+00:00,0001-01-01 09:30:00+00:00,4/3/2017,4/4/2017,TUESDAY,TOWN OWNED,35.66720949,-78.76494812,,MIDDLE CREEK HIGH SCHOOL,,,No,,85318,Vandalism,Part II,N,35.667209491; -78.76494812,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,116,P053,16009757,0001-01-01 09:15:00+00:00,0001-01-01 09:30:00+00:00,11/13/2016,11/13/2016,SUNDAY,TOWN OWNED,35.73645348,-78.785302,,REGENCY PARK,,,No,,85387,Vandalism,Part II,Y,35.736453478; -78.785302,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,116,P053,17005171,0001-01-01 12:57:02+00:00,0001-01-01 12:57:03+00:00,6/18/2017,6/18/2017,SUNDAY,TOWN OWNED,35.73357256,-78.78746615,,REGENCY PARK,,,No,,85391,Vandalism,Part II,N,35.733572561; -78.78746615,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,117,P001,17005407,0001-01-01 06:00:00+00:00,0001-01-01 08:10:21+00:00,6/25/2017,6/26/2017,MONDAY,TOWN OWNED,35.78102418,-78.82537225,,FRED G BOND PARK,,,No,,85435,Vandalism,Part II,N,35.781024183; -78.82537225,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,117,P068,16009516,0001-01-01 13:24:00+00:00,0001-01-01 13:24:00+00:00,11/5/2016,11/5/2016,SATURDAY,TOWN OWNED,35.77900405,-78.81546459,,TRAPPERS RUN,,,No,,85604,Vandalism,Part II,N,35.779004045; -78.81546459,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,117,P068,17000573,0001-01-01 15:45:00+00:00,0001-01-01 09:28:57+00:00,1/19/2017,1/20/2017,FRIDAY,TOWN OWNED,35.7736606,-78.81698286,BRAMPTON MOORS APTS.,BRAMPTON MOORS APTS,24-Aug-11,Suspende,Yes,Inactive,85606,Vandalism,Part II,N,35.773660596; -78.81698286,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,117,P071,17002054,0001-01-01 03:47:02+00:00,0001-01-01 03:47:03+00:00,3/10/2017,3/10/2017,FRIDAY,TOWN OWNED,35.7674923,-78.85580748,,CENTRAL ZONE,,,No,,85669,Vandalism,Part II,N,35.767492304; -78.85580748,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,118,P004,17002034,0001-01-01 09:00:00+00:00,0001-01-01 09:00:00+00:00,3/8/2017,3/9/2017,THURSDAY,TOWN OWNED,35.75108426,-78.74901669,PARK AT CROSSROADS APTS.,,,,,,,,,,,,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,118,P004,17008151,0001-01-01 03:11:54+00:00,0001-01-01 03:11:55+00:00,9/21/2017,9/21/2017,THURSDAY,TOWN OWNED,35.74909938,-78.74963959,LODGE AT CROSSROADS APTS.,,,,,,,,,,,,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,118,P045,17002089,0001-01-01 23:00:00+00:00,0001-01-01 07:30:00+00:00,3/10/2017,3/11/2017,SATURDAY,TOWN OWNED,35.7599202,-78.7448931,,SOUTHEAST ZONE,,,No,,85809,Vandalism,Part II,Y,35.759920202; -78.7448931,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,118,P045,17003202,0001-01-01 17:30:02+00:00,0001-01-01 13:00:03+00:00,4/15/2017,4/16/2017,SUNDAY,TOWN OWNED,35.75665666,-78.74766721,,DILLARD DRIVE STORAGE,,,No,,85810,Vandalism,Part II,N,35.75665666; -78.74766721,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,118,P045,17005845,0001-01-01 19:30:00+00:00,0001-01-01 20:20:00+00:00,7/10/2017,7/10/2017,MONDAY,TOWN OWNED,35.7599202,-78.7448931,,SOUTHEAST ZONE,,,No,,85811,Vandalism,Part II,Y,35.759920202; -78.7448931,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,118,P047,16009558,0001-01-01 03:00:00+00:00,0001-01-01 05:24:30+00:00,11/7/2016,11/7/2016,MONDAY,TOWN OWNED,35.73703967,-78.74718922,,CAMDEN FOREST,,,No,,85866,Vandalism,Part II,N,35.73703967; -78.74718922,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,118,P047,16009829,0001-01-01 16:42:09+00:00,0001-01-01 16:42:10+00:00,11/15/2016,11/15/2016,TUESDAY,TOWN OWNED,35.74057069,-78.76823969,,SUMMERWINDS,,,No,,85867,Vandalism,Part II,Y,35.740570686; -78.76823969,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D3,118,P120,17008201,0001-01-01 11:20:31+00:00,0001-01-01 12:14:32+00:00,9/22/2017,9/22/2017,FRIDAY,TOWN OWNED,35.75727867,-78.74294652,,SOUTHEAST ZONE,,,No,,85890,Vandalism,Part II,N,35.757278673; -78.74294652,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,119,P076,17005274,0001-01-01 16:52:23+00:00,0001-01-01 16:52:24+00:00,6/21/2017,6/21/2017,WEDNESDAY,TOWN OWNED,35.84080553,-78.89876284,,EVANS FARM TOWNHOMES,,,No,,86019,Vandalism,Part II,N,35.84080553; -78.89876284,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,119,P076,17005631,0001-01-01 12:00:00+00:00,0001-01-01 17:15:00+00:00,7/2/2017,7/2/2017,SUNDAY,TOWN OWNED,35.83714142,-78.92086744,,CAROLINA PRESERVE AT AMBERLY,,,No,,86020,Vandalism,Part II,N,35.837141422; -78.92086744,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,120,P056,16010598,0001-01-01 22:57:59+00:00,0001-01-01 22:58:00+00:00,12/8/2016,12/8/2016,THURSDAY,TOWN OWNED,35.78751079,-78.76220455,,MOBILE ESTATES,,,No,,86197,Vandalism,Part II,N,35.787510791; -78.76220455,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,120,P057,16009760,0001-01-01 08:30:00+00:00,0001-01-01 14:00:00+00:00,11/12/2016,11/12/2016,SATURDAY,TOWN OWNED,35.78047095,-78.76078056,OXFORD SQUARE APTS.,OXFORD SQUARE APARTMENTS,24-Aug-11,Active,Yes,Active,86252,Vandalism,Part II,N,35.780470947; -78.76078056,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,120,P057,16011183,0001-01-01 16:00:00+00:00,0001-01-01 11:00:00+00:00,12/23/2016,12/24/2016,SATURDAY,TOWN OWNED,35.78116158,-78.76070603,,VILLAGE GREEN TOWNHOMES,,,No,,86253,Vandalism,Part II,Y,35.781161583; -78.76070603,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,120,P061,17003405,0001-01-01 09:00:00+00:00,0001-01-01 10:00:00+00:00,4/24/2017,4/24/2017,MONDAY,TOWN OWNED,35.77487972,-78.76557924,,CARY VILLAGE SQUARE,,,No,,86376,Vandalism,Part II,N,35.774879718; -78.76557924,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,120,P061,17004241,0001-01-01 23:00:00+00:00,0001-01-01 10:49:07+00:00,5/18/2017,5/19/2017,FRIDAY,TOWN OWNED,35.77675015,-78.76675379,,CARY VILLAGE SQUARE,,,No,,86378,Vandalism,Part II,N,35.776750145; -78.76675379,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,120,P062,17001177,0001-01-01 12:00:00+00:00,0001-01-01 09:00:00+00:00,2/8/2017,2/9/2017,THURSDAY,TOWN OWNED,35.77356675,-78.76858342,,LIONS PARK,,,No,,86413,Vandalism,Part II,N,35.773566752; -78.76858342,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,120,P121,16010688,0001-01-01 18:14:00+00:00,0001-01-01 18:37:05+00:00,12/11/2016,12/11/2016,SUNDAY,TOWN OWNED,35.77385099,-78.75931174,,CARY TOWNE CENTER,,,No,,86433,Vandalism,Part II,N,35.77385099; -78.75931174,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D1,120,P121,17000667,0001-01-01 12:00:00+00:00,0001-01-01 12:05:00+00:00,1/23/2017,1/23/2017,MONDAY,TOWN OWNED,35.77385099,-78.75931174,,CARY TOWNE CENTER,,,No,,86434,Vandalism,Part II,N,35.77385099; -78.75931174,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,121,P017,16010730,0001-01-01 15:00:00+00:00,0001-01-01 22:58:00+00:00,12/12/2016,12/12/2016,MONDAY,TOWN OWNED,35.79146742,-78.84851504,,STONE CREEK VILLAGE,,,No,,86486,Vandalism,Part II,N,35.791467418; -78.84851504,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,121,P073,17004265,0001-01-01 21:35:00+00:00,0001-01-01 21:35:00+00:00,5/19/2017,5/19/2017,FRIDAY,TOWN OWNED,35.83092539,-78.8543449,,CARY CORPORATE CENTER,,,No,,86580,Vandalism,Part II,N,35.830925394; -78.8543449,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,122,P015,17006500,0001-01-01 12:00:00+00:00,0001-01-01 17:32:45+00:00,7/25/2017,8/1/2017,TUESDAY,TOWN OWNED,35.80006469,-78.90009532,,SOUTHWEST ZONE,,,No,,86616,Vandalism,Part II,N,35.800064693; -78.90009532,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,122,P077,16008964,0001-01-01 12:00:00+00:00,0001-01-01 18:15:00+00:00,10/17/2016,10/18/2016,TUESDAY,TOWN OWNED,35.79240564,-78.87653455,,FIELDSTONE VILLAGE,,,No,,86642,Vandalism,Part II,N,35.792405639; -78.87653455,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,122,P077,17007150,0001-01-01 10:38:45+00:00,0001-01-01 10:38:46+00:00,8/21/2017,8/21/2017,MONDAY,TOWN OWNED,35.79295012,-78.87057115,,,,,No,,86648,Vandalism,Part II,N,35.792950117; -78.87057115,Everything,
ALL OTHER,VANDALISM - DAMAGE TO PROPERTY,,1400,D2,122,P081,17007542,0001-01-01 12:45:00+00:00,0001-01-01 12:52:00+00:00,9/1/2017,9/1/2017,FRIDAY,TOWN OWNED,35.81320173,-78.90645379,,WATERFORD AT CARY PARK,,,No,,86660,Vandalism,Part II,Y,35.813201727; -78.90645379,Everything,
ALL OTHER,VANDALISM - GRAFFITI,,1400,D1,111,P023,17003837,0001-01-01 15:00:00+00:00,0001-01-01 15:00:00+00:00,5/5/2017,5/5/2017,FRIDAY,TOWN OWNED,35.79877055,-78.79609261,,,,,No,,86669,Vandalism,Part II,N,35.798770549; -78.79609261,Everything,
ALL OTHER,VANDALISM - GRAFFITI,,1400,D3,112,P027,17005242,0001-01-01 07:00:00+00:00,0001-01-01 07:00:00+00:00,6/19/2017,6/20/2017,TUESDAY,TOWN OWNED,35.75337128,-78.76719192,,MACDONALDS WOODS,,,No,,86691,Vandalism,Part II,N,35.753371279; -78.76719192,Everything,
ALL OTHER,VANDALISM - GRAFFITI,,1400,D2,117,P071,17003263,0001-01-01 20:00:00+00:00,0001-01-01 09:18:51+00:00,4/18/2017,4/19/2017,WEDNESDAY,TOWN OWNED,35.77392502,-78.85923467,,PARK VILLAGE,,,No,,86863,Vandalism,Part II,N,35.773925022; -78.85923467,Everything,
ALL OTHER,VANDALISM - GRAFFITI,,1400,D2,117,P071,17005900,0001-01-01 14:12:27+00:00,0001-01-01 14:12:28+00:00,7/12/2017,7/12/2017,WEDNESDAY,TOWN OWNED,35.77705737,-78.85960007,,PARK VILLAGE,,,No,,86864,Vandalism,Part II,N,35.777057374; -78.85960007,Everything,
ALL OTHER,VANDALISM - GRAFFITI,,1400,D1,120,P062,16009695,0001-01-01 10:08:59+00:00,0001-01-01 10:09:00+00:00,11/11/2016,11/11/2016,FRIDAY,TOWN OWNED,35.77152886,-78.76602719,,CARY HIGH SCHOOL,,,No,,86979,Vandalism,Part II,N,35.771528856; -78.76602719,Everything,
